ID,mean,std,median
7449,0.78,,0.78
7450,0.87,0.01,0.87
7454,0.29,,0.29
7455,0.58,,0.58
7457,0.74,0.02,0.73
7459,0.79,0.02,0.78
7460,0.51,0.01,0.51
7462,0.26,0.01,0.26
7464,0.48,0.05,0.48
7465,0.51,0.08,0.54
7466,0.42,0.01,0.42
7467,0.38,,0.38
7468,0.33,0.02,0.33
7469,0.53,0.01,0.53
7472,0.06,0.01,0.06
7476,0.09,0.02,0.09
7477,0.62,0.02,0.61
7478,0.9,0.01,0.9
7479,,,
7481,0.61,,0.61
7482,0.56,0.0,0.56
7484,0.56,0.01,0.56
7487,0.46,0.03,0.45
7488,0.41,0.03,0.42
7490,0.27,0.01,0.27
7493,0.4,0.01,0.4
7495,0.45,0.06,0.44
7496,0.62,,0.62
7497,0.63,0.0,0.63
7499,,,
7500,,,
7502,0.87,,0.87
7503,0.47,0.0,0.47
7508,0.25,0.0,0.25
7510,,,
7511,0.45,0.02,0.44
7513,0.6,,0.6
7514,0.42,0.01,0.42
7515,,,
7516,0.33,0.0,0.33
7517,0.2,0.0,0.2
7519,0.71,,0.71
7522,,,
7523,,,
7524,0.43,0.02,0.44
7526,0.58,0.06,0.58
7530,0.5,0.01,0.5
7531,0.49,,0.49
7534,0.42,0.05,0.42
7536,0.34,0.02,0.34
7537,0.48,0.05,0.49
7540,0.7,0.01,0.7
7541,0.24,0.01,0.24
7542,0.27,,0.27
7543,0.68,,0.68
7545,0.46,0.16,0.46
7546,0.62,0.01,0.62
7547,0.2,,0.2
7548,0.48,,0.48
7551,0.5,,0.5
7553,0.54,0.04,0.52
7555,0.08,,0.08
7556,0.57,0.03,0.58
7559,0.57,,0.57
7560,0.57,,0.57
7561,0.79,0.01,0.79
7562,0.57,,0.57
7563,0.34,0.03,0.33
7570,0.21,,0.21
7571,0.52,,0.52
7572,0.59,0.02,0.57
7573,0.93,,0.93
7576,0.4,0.01,0.4
7577,,,
7578,0.33,,0.33
7581,0.29,0.01,0.29
7585,0.36,,0.36
7586,0.21,0.03,0.21
7587,0.62,0.01,0.62
7589,0.58,0.0,0.58
7591,0.88,0.01,0.88
7593,0.47,0.01,0.47
7595,0.11,0.0,0.11
7596,,,
7597,0.38,,0.38
7602,0.86,,0.86
7603,0.22,,0.22
7604,0.1,0.02,0.1
7605,0.22,0.01,0.22
7606,0.75,,0.75
7607,0.36,0.04,0.36
7611,0.95,0.01,0.96
7612,0.17,,0.17
7613,0.22,0.01,0.22
7615,0.33,0.01,0.33
7618,0.35,,0.35
7620,0.18,0.01,0.18
7622,,,
7625,0.31,,0.31
7631,,,
7634,0.38,0.04,0.38
7635,0.34,,0.34
7636,0.18,0.06,0.16
7637,0.63,0.01,0.63
7638,0.66,,0.66
7639,0.39,,0.39
7640,0.51,,0.51
7644,0.65,,0.65
7645,0.24,0.01,0.25
7647,0.19,0.03,0.2
7648,0.46,0.0,0.46
7649,0.69,,0.69
7650,0.29,,0.29
7651,0.37,,0.37
7652,0.83,0.03,0.83
7653,0.72,0.01,0.72
7654,0.36,0.01,0.36
7655,0.34,0.04,0.35
7659,0.38,0.0,0.38
7660,0.56,0.01,0.56
7661,0.98,0.0,0.98
7663,0.16,,0.16
7667,,,
7668,0.04,0.01,0.04
7669,0.21,0.01,0.21
7670,,,
7672,0.22,0.02,0.22
7673,0.15,,0.15
7674,0.5,0.03,0.5
7675,0.5,,0.5
7677,0.24,0.01,0.24
7678,,,
7679,0.19,,0.19
7681,0.18,0.03,0.18
7683,0.53,0.05,0.53
7685,0.26,0.01,0.26
7686,0.34,,0.34
7688,0.45,0.01,0.45
7689,0.74,,0.74
7690,,,
7692,0.31,0.0,0.31
7693,0.64,,0.64
7694,0.18,0.01,0.18
7697,0.4,0.0,0.4
7698,0.64,,0.64
7699,0.6,0.01,0.6
7700,0.72,0.03,0.72
7703,,,
7704,,,
7705,0.26,0.01,0.26
7706,0.06,0.02,0.06
7707,0.53,,0.53
7710,,,
7711,0.64,,0.64
7712,,,
7714,0.64,0.01,0.64
7717,0.84,0.02,0.85
7720,0.16,0.01,0.16
7721,0.43,0.0,0.43
7722,0.6,0.02,0.6
7723,0.59,0.0,0.59
7725,0.02,,0.02
7726,0.27,0.01,0.27
7728,,,
7729,0.28,0.01,0.28
7730,,,
7733,,,
7734,0.35,,0.35
7735,0.15,0.01,0.15
7736,0.41,0.01,0.41
7737,0.45,0.01,0.45
7738,0.48,0.01,0.48
7740,0.74,0.04,0.73
7741,0.6,0.02,0.6
7742,0.64,0.01,0.64
7744,0.45,0.01,0.46
7745,,,
7752,0.71,0.01,0.71
7753,,,
7754,0.47,0.02,0.46
7756,0.61,,0.61
7757,0.39,,0.39
7758,0.32,,0.32
7759,0.48,0.02,0.5
7760,0.58,0.01,0.58
7762,0.48,0.01,0.48
7763,0.61,,0.61
7766,0.73,0.04,0.75
7768,,,
7770,0.92,0.0,0.92
7772,0.64,0.04,0.64
7774,0.82,0.01,0.82
7775,0.32,0.01,0.31
7780,0.54,0.02,0.54
7781,0.56,0.01,0.56
7785,0.97,0.0,0.97
7786,0.4,0.01,0.4
7788,0.69,0.01,0.69
7790,0.74,,0.74
7791,0.49,,0.49
7792,0.57,0.01,0.58
7793,0.48,0.05,0.46
7794,0.49,0.03,0.49
7796,0.52,0.04,0.51
7799,0.8,0.01,0.8
7804,0.55,0.04,0.55
7806,0.67,0.04,0.67
7807,0.85,,0.85
7808,0.48,0.01,0.48
7809,0.14,0.0,0.14
7811,0.29,,0.29
7812,0.99,0.01,0.99
7813,0.59,,0.59
7815,0.32,0.01,0.32
7817,0.36,0.03,0.35
7818,0.29,0.01,0.29
7819,0.59,0.03,0.58
7820,0.55,,0.55
7821,0.48,,0.48
7823,,,
7825,0.64,0.02,0.64
7830,0.35,,0.35
7832,0.68,0.02,0.69
7834,0.42,0.04,0.43
7835,,,
7837,0.31,,0.31
7838,0.58,0.06,0.61
7842,0.32,0.04,0.32
7843,0.32,0.02,0.32
7846,0.73,0.01,0.73
7847,0.15,0.0,0.15
7848,0.45,0.01,0.45
7850,0.61,0.04,0.63
7851,0.32,,0.32
7853,0.34,0.03,0.36
7856,0.38,,0.38
7859,0.86,0.03,0.86
7862,0.42,0.04,0.42
7864,0.31,0.0,0.31
7867,0.2,0.05,0.2
7868,0.28,0.01,0.28
7869,0.43,,0.43
7870,,,
7871,0.61,0.07,0.61
7874,,,
7881,0.52,0.05,0.53
7884,0.99,,0.99
7889,0.37,,0.37
7890,0.75,,0.75
7891,0.59,0.05,0.57
7894,0.39,,0.39
7895,0.11,0.0,0.11
7896,0.91,0.01,0.91
7897,0.35,,0.35
7898,0.41,0.03,0.4
7902,0.16,0.01,0.16
7903,0.13,,0.13
7904,0.26,0.0,0.26
7905,0.37,0.0,0.37
7906,0.47,,0.47
7908,0.85,0.03,0.84
7909,0.39,0.01,0.39
7910,,,
7912,0.59,0.02,0.59
7913,0.6,,0.6
7914,0.09,,0.09
7915,0.6,,0.6
7916,0.54,0.02,0.54
7919,0.77,,0.77
7920,0.53,,0.53
7922,0.62,,0.62
7923,,,
7928,0.26,,0.26
7930,0.68,0.01,0.68
7931,,,
7932,0.46,,0.46
7935,0.62,0.02,0.62
7936,0.54,0.07,0.54
7942,,,
7943,0.19,0.01,0.19
7944,0.38,0.04,0.38
7945,0.62,0.02,0.62
7946,0.4,0.03,0.42
7948,0.53,0.03,0.53
7949,0.24,,0.24
7953,0.41,,0.41
7955,0.61,0.03,0.61
7958,0.34,,0.34
7960,0.08,0.01,0.08
7962,0.15,0.02,0.14
7963,0.35,0.0,0.35
7964,0.36,0.0,0.36
7966,0.86,0.05,0.86
7968,0.88,0.0,0.88
7969,0.66,0.01,0.66
7971,0.43,,0.43
7972,0.4,0.01,0.4
7973,0.44,0.0,0.44
7974,0.3,0.01,0.3
7975,0.96,,0.96
7977,0.49,,0.49
7979,0.93,0.0,0.93
7981,0.85,,0.85
7983,0.55,0.0,0.55
7985,0.43,0.06,0.43
7986,0.31,0.0,0.31
7987,,,
7988,0.7,,0.7
7994,0.65,0.04,0.65
7997,0.92,0.01,0.92
8000,0.31,,0.31
8002,0.29,0.01,0.29
8003,0.26,,0.26
8004,,,
8007,0.68,0.03,0.68
8008,0.51,,0.51
8009,0.99,0.0,0.99
8010,,,
8014,0.42,0.03,0.43
8016,0.62,,0.62
8018,0.88,0.01,0.88
8019,0.24,0.04,0.22
8021,0.55,0.04,0.55
8022,0.63,0.01,0.63
8023,0.5,0.02,0.5
8024,0.44,0.0,0.44
8026,0.48,0.11,0.48
8027,0.22,,0.22
8028,0.39,0.01,0.39
8030,0.56,0.02,0.56
8031,0.56,0.01,0.56
8032,,,
8035,0.62,0.02,0.62
8036,0.26,0.03,0.24
8038,0.07,0.01,0.07
8039,0.29,0.02,0.3
8040,0.44,0.01,0.44
8041,0.62,0.05,0.62
8042,0.33,0.01,0.33
8045,0.75,,0.75
8046,0.87,,0.87
8047,0.51,0.0,0.51
8048,0.6,0.01,0.61
8049,0.27,,0.27
8050,0.33,,0.33
8053,0.63,0.01,0.63
8054,0.47,,0.47
8056,0.3,0.01,0.3
8059,0.42,0.01,0.42
8060,,,
8061,0.58,0.02,0.58
8062,0.97,0.0,0.97
8063,0.28,0.0,0.28
8065,0.58,0.01,0.57
8066,0.62,0.0,0.62
8068,0.61,0.02,0.61
8072,0.6,0.03,0.58
8078,0.04,0.01,0.04
8082,,,
8085,0.43,0.02,0.43
8087,0.1,0.0,0.1
8090,0.34,,0.34
8091,,,
8093,0.19,,0.19
8094,0.13,,0.13
8095,0.62,0.02,0.62
8097,0.6,0.01,0.6
8098,,,
8099,0.41,0.0,0.41
8100,0.72,0.01,0.72
8104,,,
8105,,,
8106,0.15,0.02,0.15
8107,0.07,,0.07
8110,0.36,0.01,0.36
8111,0.94,0.0,0.94
8112,0.14,0.02,0.14
8114,0.83,,0.83
8116,0.52,0.01,0.52
8117,0.32,,0.32
8118,0.6,0.03,0.6
8119,,,
8120,0.84,,0.84
8125,0.38,0.07,0.38
8129,0.78,,0.78
8130,0.27,,0.27
8132,0.5,,0.5
8133,0.32,0.06,0.32
8134,0.33,,0.33
8135,0.16,0.01,0.15
8136,0.18,0.02,0.18
8137,0.37,,0.37
8140,0.93,0.01,0.92
8141,0.5,0.04,0.48
8142,0.92,0.0,0.92
8143,0.26,0.01,0.26
8145,0.51,,0.51
8146,0.3,0.07,0.26
8147,0.93,,0.93
8148,0.12,0.02,0.12
8149,0.73,0.02,0.72
8151,0.35,0.0,0.35
8153,0.12,0.02,0.12
8154,0.54,0.05,0.54
8155,0.29,0.01,0.29
8157,0.46,,0.46
8161,0.48,,0.48
8162,0.24,,0.24
8163,0.46,,0.46
8164,,,
8168,0.39,,0.39
8169,0.38,,0.38
8171,0.35,0.02,0.34
8172,0.42,0.03,0.42
8173,0.37,,0.37
8174,0.57,0.01,0.57
8179,0.48,0.01,0.48
8182,0.49,0.02,0.49
8183,0.25,0.0,0.25
8184,0.54,0.01,0.54
8185,0.27,0.01,0.27
8187,0.47,0.01,0.47
8188,0.56,0.01,0.56
8189,0.29,0.07,0.29
8190,0.79,,0.79
8191,,,
8193,0.44,0.04,0.46
8195,0.93,0.0,0.93
8196,,,
8197,0.39,,0.39
8203,0.66,,0.66
8204,0.91,0.01,0.92
8205,0.44,0.06,0.44
8207,0.5,0.0,0.5
8209,0.7,0.06,0.7
8211,,,
8212,0.4,0.01,0.4
8214,0.5,0.04,0.5
8215,0.37,,0.37
8216,0.48,0.01,0.48
8217,0.34,0.09,0.34
8218,0.36,0.01,0.35
8219,,,
8222,0.54,0.02,0.54
8223,0.84,,0.84
8224,0.38,0.01,0.38
8225,,,
8226,0.33,,0.33
8230,0.2,0.01,0.2
8231,0.81,,0.81
8232,0.56,0.01,0.56
8235,0.62,0.12,0.62
8236,0.12,0.01,0.12
8237,0.18,0.02,0.18
8239,,,
8240,0.27,0.0,0.27
8245,0.22,,0.22
8247,0.57,0.01,0.57
8248,0.62,0.01,0.62
8249,0.58,0.04,0.58
8251,0.18,0.01,0.18
8253,0.4,0.0,0.4
8254,0.32,0.01,0.32
8256,0.8,0.02,0.8
8257,0.66,0.01,0.66
8258,,,
8259,0.15,0.01,0.15
8260,,,
8262,0.41,,0.41
8264,0.55,,0.55
8265,0.32,0.08,0.29
8268,0.52,0.03,0.52
8269,0.75,0.01,0.75
8277,0.37,0.01,0.36
8278,0.18,0.01,0.18
8280,0.66,0.02,0.66
8281,0.31,0.01,0.3
8282,0.54,,0.54
8283,0.22,0.02,0.23
8284,0.82,0.02,0.82
8285,0.73,0.01,0.73
8287,0.55,0.02,0.55
8288,,,
8290,0.94,0.01,0.94
8292,0.95,0.04,0.95
8294,0.11,0.01,0.11
8298,0.31,0.0,0.31
8299,,,
8301,0.46,,0.46
8304,0.67,0.01,0.67
8306,0.89,0.01,0.89
8307,0.29,,0.29
8308,0.73,,0.73
8309,0.64,0.02,0.63
8311,0.38,0.01,0.38
8312,0.3,,0.3
8313,0.49,0.01,0.49
8314,0.57,,0.57
8315,0.67,0.01,0.67
8316,0.57,,0.57
8318,0.27,0.01,0.28
8319,0.45,0.01,0.45
8320,0.42,0.01,0.42
8322,0.86,0.02,0.86
8325,0.6,0.01,0.6
8326,0.8,0.0,0.8
8328,0.75,0.01,0.75
8340,0.24,0.02,0.24
8341,0.24,0.02,0.24
8349,0.51,,0.51
8350,0.53,,0.53
8353,0.37,,0.37
8354,0.82,,0.82
8355,0.5,,0.5
8356,0.38,0.01,0.38
8357,0.54,,0.54
8358,0.48,,0.48
8359,0.26,0.01,0.26
8360,0.6,,0.6
8361,0.72,0.01,0.72
8362,0.67,0.03,0.66
8364,,,
8365,0.38,0.01,0.38
8367,0.9,,0.9
8369,0.22,,0.22
8373,0.3,0.04,0.3
8375,0.89,0.01,0.89
8379,0.03,,0.03
8380,0.47,0.07,0.44
8381,0.37,0.01,0.37
8382,0.58,0.04,0.58
8385,0.66,,0.66
8386,0.58,,0.58
8390,0.49,0.01,0.49
8392,0.73,0.02,0.72
8394,0.59,,0.59
8396,0.67,,0.67
8399,0.96,,0.96
8400,0.19,,0.19
8401,0.86,,0.86
8403,0.59,0.01,0.59
8405,0.44,,0.44
8406,0.65,0.01,0.65
8407,0.22,0.0,0.22
8408,0.41,,0.41
8409,0.73,0.01,0.73
8411,0.7,,0.7
8416,0.47,,0.47
8418,0.21,0.02,0.22
8419,0.47,0.04,0.47
8421,,,
8422,0.4,0.03,0.39
8423,0.37,,0.37
8424,0.45,0.03,0.43
8425,0.7,0.01,0.7
8426,0.17,0.01,0.17
8428,0.72,0.04,0.74
8432,0.94,,0.94
8434,0.5,0.03,0.5
8435,,,
8436,0.58,0.05,0.58
8437,0.52,0.03,0.52
8438,0.84,,0.84
8439,0.47,0.03,0.48
8440,0.6,0.03,0.61
8447,0.85,0.02,0.84
8449,0.49,0.01,0.49
8452,0.46,0.0,0.46
8453,,,
8456,0.41,,0.41
8457,0.62,0.01,0.62
8458,0.29,0.01,0.29
8461,0.51,0.0,0.51
8462,0.51,,0.51
8463,0.48,0.01,0.48
8465,0.54,,0.54
8467,,,
8468,0.33,,0.33
8469,0.64,0.03,0.64
8471,0.75,,0.75
8472,0.68,0.02,0.68
8473,0.25,,0.25
8475,0.56,0.02,0.57
8477,0.52,0.01,0.52
8478,,,
8479,,,
8483,0.54,,0.54
8484,0.48,0.01,0.47
8486,0.55,0.02,0.55
8487,0.41,0.04,0.42
8488,0.63,,0.63
8492,0.62,0.0,0.62
8494,0.28,,0.28
8496,0.49,,0.49
8500,0.44,0.03,0.45
8501,0.83,,0.83
8503,,,
8504,,,
8505,,,
8507,0.44,0.01,0.43
8508,0.38,0.02,0.38
8511,0.51,,0.51
8515,0.31,,0.31
8517,0.46,0.01,0.46
8518,0.68,,0.68
8520,0.73,,0.73
8522,0.86,0.06,0.88
8523,0.26,0.01,0.26
8524,0.63,,0.63
8526,0.34,0.05,0.34
8527,0.43,,0.43
8528,0.38,0.02,0.38
8530,0.26,0.04,0.25
8532,0.52,0.04,0.52
8533,0.52,0.03,0.53
8534,0.71,0.0,0.71
8535,0.22,0.02,0.22
8539,,,
8543,0.61,0.03,0.6
8544,0.39,,0.39
8546,0.51,,0.51
8551,0.18,0.02,0.18
8552,0.92,0.02,0.91
8554,0.55,0.02,0.55
8558,,,
8560,0.19,,0.19
8565,0.88,0.03,0.88
8568,0.59,0.01,0.59
8570,0.28,0.01,0.28
8572,0.57,0.03,0.57
8574,0.13,,0.13
8575,,,
8576,0.56,0.08,0.56
8577,0.05,,0.05
8578,0.66,0.01,0.66
8579,,,
8583,0.82,,0.82
8586,0.12,,0.12
8589,0.41,0.04,0.41
8590,0.33,0.0,0.33
8593,0.3,0.0,0.3
8596,,,
8598,0.58,0.02,0.57
8600,0.21,,0.21
8604,0.45,0.1,0.44
8605,0.57,0.01,0.57
8606,0.49,0.0,0.49
8608,0.38,,0.38
8609,,,
8610,0.18,0.02,0.18
8611,0.68,0.01,0.68
8612,0.75,,0.75
8613,,,
8616,0.38,0.03,0.37
8617,0.57,,0.57
8618,0.26,0.01,0.26
8619,0.5,0.02,0.5
8621,0.29,,0.29
8622,0.45,,0.45
8625,,,
8626,0.89,0.01,0.89
8627,0.38,0.01,0.38
8629,0.33,0.01,0.33
8630,0.86,0.01,0.86
8633,0.63,,0.63
8634,0.34,0.02,0.34
8635,,,
8636,0.7,,0.7
8638,0.8,,0.8
8639,0.47,0.05,0.45
8641,,,
8642,0.26,0.02,0.26
8644,0.2,0.01,0.2
8646,0.35,,0.35
8647,0.43,0.01,0.43
8650,0.39,,0.39
8651,,,
8652,0.44,0.09,0.44
8653,0.16,0.01,0.16
8655,0.22,,0.22
8657,0.52,0.02,0.52
8659,0.68,0.03,0.68
8661,0.23,0.01,0.23
8663,0.48,0.01,0.48
8664,0.61,0.01,0.61
8665,0.64,0.01,0.64
8667,0.88,,0.88
8668,0.34,0.01,0.34
8670,0.45,0.04,0.43
8672,0.42,0.01,0.42
8673,0.25,,0.25
8674,,,
8675,0.45,0.03,0.45
8676,0.38,0.01,0.38
8679,0.55,,0.55
8681,0.88,,0.88
8682,0.34,0.01,0.34
8683,0.64,0.0,0.64
8684,0.55,0.03,0.55
8685,0.9,0.01,0.9
8688,0.46,0.02,0.46
8694,0.61,0.01,0.61
8695,0.24,0.01,0.24
8696,0.48,0.01,0.48
8700,0.92,0.01,0.92
8701,0.39,0.01,0.39
8702,0.84,0.02,0.84
8703,0.17,,0.17
8705,0.69,,0.69
8706,0.5,0.01,0.5
8710,0.29,0.01,0.29
8711,0.5,0.01,0.5
8715,0.41,,0.41
8716,0.39,,0.39
8717,0.19,,0.19
8719,,,
8723,0.68,0.04,0.68
8724,0.74,0.01,0.74
8726,0.34,0.01,0.34
8728,0.35,0.0,0.35
8729,0.78,0.01,0.77
8731,0.34,,0.34
8732,0.45,0.01,0.45
8735,0.31,,0.31
8737,0.64,0.02,0.65
8741,0.35,,0.35
8742,0.18,,0.18
8743,0.86,,0.86
8745,0.46,0.03,0.46
8746,0.6,0.01,0.6
8747,0.62,0.03,0.63
8748,0.18,,0.18
8749,0.27,,0.27
8752,0.4,0.04,0.42
8754,,,
8755,0.33,0.01,0.33
8756,,,
8757,0.52,0.01,0.52
8758,0.73,,0.73
8759,,,
8760,,,
8761,0.53,,0.53
8762,0.24,0.02,0.24
8764,0.69,0.04,0.69
8765,0.74,0.01,0.74
8768,0.51,0.0,0.51
8770,0.33,0.01,0.33
8771,0.34,,0.34
8773,,,
8774,0.55,0.05,0.53
8775,0.54,,0.54
8776,0.61,,0.61
8777,0.48,0.05,0.48
8778,0.04,,0.04
8781,0.47,0.02,0.47
8785,,,
8786,0.48,0.05,0.48
8787,,,
8789,0.5,0.03,0.51
8790,0.22,0.01,0.22
8791,0.3,,0.3
8792,0.32,0.04,0.32
8794,0.32,0.02,0.31
8797,0.4,0.03,0.4
8798,0.39,0.03,0.39
8799,0.73,0.02,0.73
8800,0.8,0.04,0.8
8802,0.44,,0.44
8805,0.24,0.01,0.24
8807,0.67,,0.67
8809,0.4,0.01,0.4
8812,0.48,0.01,0.47
8813,0.72,0.01,0.72
8814,0.34,,0.34
8816,0.3,,0.3
8818,0.35,0.02,0.35
8819,0.25,0.0,0.25
8820,0.54,0.02,0.54
8821,0.97,,0.97
8823,0.98,0.01,0.98
8827,0.62,0.03,0.62
8828,0.29,,0.29
8830,0.58,0.01,0.59
8831,,,
8832,0.59,0.01,0.59
8835,0.6,,0.6
8838,0.35,0.01,0.34
8841,0.36,,0.36
8842,0.26,0.01,0.26
8843,0.72,0.01,0.72
8844,0.97,0.01,0.97
8845,,,
8846,0.15,0.01,0.15
8847,,,
8854,0.48,0.01,0.48
8855,0.71,0.09,0.74
8856,,,
8857,,,
8858,0.55,,0.55
8859,0.35,0.01,0.35
8861,0.46,0.01,0.46
8863,0.65,0.03,0.67
8864,0.42,,0.42
8865,0.12,0.04,0.12
8866,0.29,,0.29
8867,0.86,0.02,0.86
8869,0.12,0.01,0.12
8871,0.51,,0.51
8873,0.94,,0.94
8876,0.76,0.01,0.76
8877,0.19,0.02,0.18
8879,0.43,0.01,0.43
8881,0.44,0.01,0.44
8882,0.74,0.04,0.74
8884,0.27,,0.27
8885,,,
8887,0.52,0.03,0.52
8889,0.47,,0.47
8890,0.44,,0.44
8893,0.33,0.01,0.33
8897,0.32,0.08,0.3
8899,,,
8902,0.49,,0.49
8905,0.18,0.01,0.18
8906,0.66,,0.66
8908,0.5,0.0,0.5
8909,0.2,,0.2
8910,0.44,,0.44
8914,0.7,,0.7
8918,0.53,,0.53
8920,0.49,,0.49
8921,0.35,0.01,0.35
8922,,,
8924,0.52,0.05,0.53
8925,0.39,0.02,0.4
8926,,,
8929,0.4,,0.4
8933,0.67,0.0,0.67
8936,0.42,0.01,0.42
8938,0.15,0.01,0.15
8939,0.37,,0.37
8940,,,
8941,0.73,0.03,0.72
8942,0.6,0.01,0.6
8944,0.27,0.0,0.27
8945,0.46,,0.46
8948,0.44,0.0,0.44
8949,0.35,0.01,0.36
8954,0.23,,0.23
8959,0.7,,0.7
8960,0.39,0.01,0.39
8961,0.57,,0.57
8962,0.36,0.01,0.36
8964,0.88,0.01,0.88
8967,0.12,0.05,0.12
8969,0.71,0.01,0.72
8970,0.07,0.0,0.07
8971,0.55,0.02,0.55
8972,0.36,0.02,0.36
8974,0.51,,0.51
8976,0.24,0.01,0.23
8983,,,
8984,0.38,0.04,0.38
8988,0.53,0.01,0.53
8989,0.62,,0.62
8992,,,
8995,0.55,0.05,0.55
8996,0.51,0.07,0.5
8997,0.18,,0.18
8998,0.22,0.01,0.22
8999,0.5,0.01,0.5
9004,0.46,0.0,0.46
9005,0.34,,0.34
9008,,,
9010,0.34,,0.34
9012,0.1,0.01,0.1
9013,0.29,,0.29
9017,0.76,,0.76
9018,,,
9020,0.76,0.02,0.76
9022,,,
9023,0.18,0.01,0.18
9028,0.32,,0.32
9030,0.71,0.03,0.71
9031,1.0,0.0,1.0
9032,0.28,,0.28
9033,0.64,,0.64
9034,0.47,,0.47
9038,0.29,0.02,0.29
9039,0.48,0.02,0.48
9040,0.5,0.06,0.5
9041,0.28,0.02,0.27
9042,0.08,0.0,0.08
9043,0.56,0.02,0.56
9044,0.55,0.01,0.55
9045,0.29,,0.29
9046,0.38,0.0,0.38
9047,0.28,0.01,0.28
9049,0.25,0.02,0.25
9054,0.69,0.01,0.69
9055,0.39,0.02,0.38
9056,,,
9058,0.79,0.03,0.8
9060,0.53,0.03,0.54
9061,0.78,0.03,0.78
9062,0.21,,0.21
9064,0.67,,0.67
9070,0.36,0.01,0.36
9072,0.4,0.07,0.43
9074,0.55,,0.55
9075,0.3,,0.3
9076,0.32,0.01,0.32
9077,0.82,0.01,0.82
9079,0.51,0.05,0.51
9080,0.39,,0.39
9081,0.56,0.01,0.56
9085,0.62,0.04,0.63
9086,0.98,0.01,0.98
9087,0.12,0.01,0.12
9089,,,
9091,0.43,,0.43
9092,0.3,0.01,0.29
9093,0.62,0.06,0.62
9094,0.6,,0.6
9096,0.74,0.04,0.74
9097,0.74,0.03,0.74
9102,0.55,0.0,0.55
9106,0.39,,0.39
9110,0.44,0.01,0.44
9112,0.8,,0.8
9115,0.53,,0.53
9116,0.13,0.0,0.13
9119,0.89,,0.89
9120,,,
9125,0.22,0.01,0.22
9126,0.47,0.0,0.47
9127,0.29,0.01,0.3
9129,,,
9131,0.5,0.01,0.5
9133,0.49,0.01,0.49
9136,,,
9143,0.55,0.02,0.55
9144,0.63,0.01,0.63
9145,0.43,,0.43
9146,0.38,0.09,0.38
9147,0.59,,0.59
9148,0.49,,0.49
9150,0.62,0.04,0.62
9155,0.55,0.02,0.55
9156,0.64,0.01,0.64
9157,0.94,,0.94
9158,0.35,0.05,0.34
9159,0.24,,0.24
9160,,,
9163,0.9,0.01,0.9
9165,0.49,,0.49
9166,0.53,0.0,0.53
9167,0.31,0.0,0.31
9169,0.43,,0.43
9170,0.16,0.02,0.16
9171,0.32,0.0,0.32
9172,0.62,0.01,0.62
9173,0.43,0.02,0.43
9174,0.46,0.03,0.45
9175,0.14,0.01,0.14
9176,0.48,0.01,0.48
9178,0.36,0.01,0.36
9180,,,
9181,0.1,0.01,0.1
9182,0.78,,0.78
9183,0.3,0.01,0.29
9185,0.7,0.04,0.71
9186,0.66,0.04,0.66
9187,0.67,,0.67
9189,0.39,0.0,0.39
9191,0.37,0.03,0.37
9192,0.3,0.0,0.3
9196,0.45,0.05,0.47
9197,0.47,0.04,0.46
9201,0.5,0.02,0.5
9207,0.48,0.01,0.48
9208,0.97,0.0,0.97
9209,0.57,0.02,0.57
9210,0.56,,0.56
9212,0.55,,0.55
9214,0.49,0.05,0.49
9215,0.4,,0.4
9216,0.09,,0.09
9219,0.8,0.03,0.81
9220,0.37,,0.37
9221,0.74,0.01,0.74
9224,0.37,,0.37
9225,0.72,0.01,0.72
9226,0.47,,0.47
9227,0.4,0.01,0.4
9229,0.48,0.02,0.48
9230,0.37,0.0,0.37
9231,0.61,,0.61
9232,0.5,0.03,0.5
9235,,,
9238,0.43,0.01,0.43
9239,0.57,0.01,0.57
9240,0.57,0.02,0.56
9241,0.31,,0.31
9242,0.39,,0.39
9243,0.48,0.04,0.5
9244,0.5,0.01,0.5
9245,0.66,0.05,0.66
9246,0.11,,0.11
9247,0.43,0.01,0.43
9248,0.91,,0.91
9249,0.34,0.02,0.34
9253,0.53,0.03,0.52
9254,,,
9255,0.59,0.01,0.59
9256,0.86,,0.86
9257,0.46,0.03,0.45
9258,0.23,,0.23
9259,0.44,0.01,0.44
9260,0.18,0.01,0.18
9261,0.6,0.06,0.6
9262,0.34,,0.34
9264,0.17,0.02,0.16
9266,0.45,0.0,0.45
9267,0.18,0.02,0.18
9268,0.74,0.06,0.74
9269,0.36,,0.36
9270,,,
9273,0.68,,0.68
9275,0.56,0.04,0.56
9276,,,
9277,0.33,0.01,0.33
9279,0.52,0.03,0.54
9280,0.4,0.0,0.4
9282,,,
9283,,,
9284,0.44,,0.44
9285,0.42,0.02,0.42
9287,0.87,0.0,0.87
9292,0.72,0.02,0.73
9293,,,
9295,0.6,,0.6
9296,0.59,0.02,0.6
9297,0.18,0.01,0.18
9298,0.44,,0.44
9299,0.37,0.05,0.39
9303,0.35,,0.35
9306,0.57,0.01,0.57
9307,0.94,,0.94
9308,0.33,,0.33
9309,0.19,0.02,0.2
9318,0.78,,0.78
9320,0.16,0.01,0.16
9322,0.45,,0.45
9323,0.72,0.03,0.71
9324,0.57,,0.57
9325,0.42,0.02,0.42
9326,0.46,,0.46
9327,0.5,0.03,0.5
9328,0.24,0.01,0.24
9332,0.34,0.05,0.35
9335,0.51,0.03,0.52
9336,0.62,0.01,0.62
